comment,label
Thanks for supporting indian farmers,3
What ever support this farmers had is now gone. The nation stands with govt now. ,3
"I knew that this farm bill issue is not black or white but it's entirely grey, Thanks for covering it, I would like  to show this to my friends.",3
Wish good health and victory for our farmer's protest,3
tbh my family is farming based family we dont find anything wrong in this bill kyuki we farmers from UP only sells sugarcane as we sell it directly to factory!!! ,3
"These are not farmers ,these are khalistanis they are  ot carrying farm equipments ,they are carrying weapons like swords and this not used for peaceful protests",3
#IStandWithIndianFarmers,3
Very informative. But farmers dont have storage facilities. Storage facilities will be with the corporates. Farmers will be bound by legal agreement before seeding. Too many variables like weather play a big role to determine quality. I believe corporates will use these laws to maximise their profit,3
Let it be the repayment of everything a farmer has given to you & your Family directly or indirectly.,3
When there will be no apmc there will no MSP ,3
Evary one read farmers law clouse clouse then deside.  Not.   Be a Political tool......,3
This bills in favour of only modi corporate friends ambani adani and other .,3
90 % farmers with modi govt decision.,3
"completely meaningless report apart from showing us there are farmers protesting in large numbers in Dehli. sadly, almost no mentioning of the why and what turns them so violent. too complicated to explain what is wrong with the reform laws introduced last September?",3
Farm bill allows capitalism and end government regulation,3
"Climate change is already happening, so I think farmers demand for MSP is valid. As worst effect of climate change will happen on agriculture. So do farmers have to bear losses due to climate change alone, while we all are responsible for it?",3
Shame on you prime minister ji for scraping this wonderful law. Initially U must educate the farmers from every village about this bill instead of withdrawal. It's feel like a vote bank politics ,3
Plz help farmers ,3
"2021 : Farmer's protest in jan feb , may god bless the rest year",3
Aur sabse khass baat to ye hai ki is bill ke hisaab se farmers apne complaints court bhi nahi le jaa sakte... ,3
No Farmer no food ,3
The Farm laws of 2020 just aimed to facilitate selling agriculture produce outside APMC's. The act didn't mention closure of mandis. people kept on saying it is a failure before even testing it. The law aimed to remove all the barriers for free trade and inter state trade of agriculture produce. But,3
Please translate into simple Hindi and Punjabi so that the farmers in Haryana and Punjab can watch this video and understand what  the farm bills entail. There seems to be a lot of misinformation on the bills which is causing this agitation.,3
"1 Step -Start with Reaserch &Development, first reduce price what farmer invest in farming and increase  their production ",3
I come from India where PM withdraws his three farm laws in view of upcoming elections. .....,3
"Covid for farmers only, but  no covid for BJP meetings in HYDERABAD ghmc election ralleys, roadshows, meetings? UP CM, AMITH SHAW, MODI MEETINGS....... THERE IS NO COVID?",3
Lot of farmers lives were lost...but farmers are brave,3
Watching it once didnt do it for me  This video literally captured the essence of sikh and farmer values. Baki Samdish sir da style ta awesome hai hi!,3
I saw every old people understanding the situation better in the video and the difficulties of farmers,3
       RIP to 700 Farmer who died during protest.,3
"Good to see that still there are Hindu people who recognise the humanity first. Not all of you are brain washed. In punjab we respect and participate every religions celebration and gatherings. Our villages have Guruduwaras, mandir, masjid. Sikhs are calm but not cowards. Earth deserves better from ",3
